,year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
1881,2015,MO,Missouri,6076204,30292,503,1858.0,2573.0,6383,20833,173788,34029,122749,17010,,405587
1882,2015,MS,Mississippi,2989390,8190,253,851.0,1158.0,2312,4467,85785,25068,56446,4271,,186792
1883,2015,MT,Montana,1032073,3647,38,405.0,572.0,210,2827,27276,3887,20966,2423,,61274
1884,2015,NC,North Carolina,10035186,34734,517,1886.0,2591.0,8821,22805,275915,74760,187732,13423,,618707
1885,2015,ND,North Dakota,756835,1949,21,285.0,391.0,159,1378,17716,3296,12686,1734,,38939
1886,2015,NE,Nebraska,1893765,5167,62,648.0,885.0,994,3226,42597,6443,32148,4006,,94643
1887,2015,NH,New Hampshire,1330111,2692,15,468.0,644.0,475,1558,23453,3482,19076,895,,51646
1888,2015,NJ,New Jersey,8935421,22879,363,1019.0,1373.0,9729,11414,145701,27960,105963,11778,,335787
1889,2015,NM,New Mexico,2080328,13672,117,1218.0,1663.0,2485,9407,77212,17084,51485,8643,,180105
1890,2015,NV,Nevada,2883758,20118,178,1232.0,1688.0,6287,11965,77137,22360,43426,11351,,192822
1891,2015,NY,New York,19747183,75126,613,4414.0,6141.0,23879,44493,317225,44117,257837,15271,,778561
1892,2015,OH,Ohio,11605090,34373,522,3990.0,5441.0,12617,15793,303743,69994,216354,17395,,670791
1893,2015,OK,Oklahoma,3907414,16746,240,1418.0,1953.0,3018,11535,114055,28783,74678,10594,,259649
1894,2015,OR,Oregon,4024634,10680,110,1193.0,1650.0,2163,6757,119752,18541,90514,10697,,259214
1895,2015,PA,Pennsylvania,12791904,40348,665,3105.0,4299.0,12965,22419,231941,39573,180236,12132,,540279
1896,2015,RI,Rhode Island,1055607,2565,31,342.0,467.0,547,1520,20038,3938,14714,1386,,44739
1897,2015,SC,South Carolina,4894834,24448,407,1717.0,2439.0,3950,17652,162830,34942,114778,13110,,372117
1898,2015,SD,South Dakota,857919,3302,33,367.0,500.0,215,2554,16739,2969,12576,1194,,39582
1899,2015,TN,Tennessee,6595056,40816,418,2032.0,2801.0,7499,30098,196047,43753,139259,13035,,470925
1900,2015,TX,Texas,27429639,113193,1317,8941.0,12323.0,31924,67629,779234,153067,558653,67514,,1772531
1901,2015,UT,Utah,2990632,7138,57,1247.0,1704.0,1329,4048,89797,12606,68464,8727,,192166
1902,2015,VA,Virginia,8367587,16705,390,1767.0,2499.0,4459,9357,157803,21542,128064,8197,,346517
1903,2015,VT,Vermont,626088,747,10,104.0,150.0,105,482,9064,2034,6834,196,,19472
1904,2015,WA,Washington,7160290,20505,218,2006.0,2778.0,5450,12059,249474,51114,171393,26967,,537180
1905,2015,WI,Wisconsin,5767891,17549,240,1324.0,1805.0,5234,10270,114171,19602,83572,10997,,261635
1906,2015,WV,West Virginia,1841053,6397,85,493.0,710.0,783,4819,38694,9467,26984,2243,,89472
1907,2015,WY,Wyoming,586555,1300,16,124.0,171.0,59,1054,11151,1762,8797,592,,24731
1908,2016,,,323405935,1285606,17413,96970.0,132414.0,332797,802982,7928530,1516405,5644835,767290,,18295858
1909,2016,AK,Alaska,741522,5966,52,754.0,1053.0,850,4011,24876,4053,17766,3057,,60631
1910,2016,AL,Alabama,4860545,25878,407,1380.0,1915.0,4687,18869,143259,34045,97498,11716,,336359
1911,2016,AR,Arkansas,2988231,16563,217,1600.0,2214.0,2125,12007,98092,23814,67091,7187,,227096
1912,2016,AZ,Arizona,6908642,32542,389,2461.0,3304.0,7045,21804,207317,38216,150618,18483,,476414
1913,2016,CA,California,39296476,174796,1930,10132.0,13702.0,54789,104375,1002070,188304,637010,176756,,2340030
1914,2016,CO,Colorado,5530105,19030,189,2680.0,3635.0,3525,11681,152146,23825,108680,19641,,338717
1915,2016,CT,Connecticut,3587685,8169,79,580.0,791.0,2711,4588,64875,10107,47642,7126,,145297
1916,2016,DC,District of Columbia,684336,8236,136,400.0,533.0,3500,4067,32377,2361,27089,2927,,80693
1917,2016,DE,Delaware,952698,4859,58,224.0,311.0,1359,3131,26370,5028,19812,1530,,62147
1918,2016,FL,Florida,20656589,88700,1111,5527.0,7598.0,20175,59816,553812,100325,410352,43135,,1277426
1919,2016,GA,Georgia,10313620,40268,682,2436.0,3381.0,12114,24091,307305,62715,218127,26463,,691765
1920,2016,HI,Hawaii,1428683,3452,35,432.0,601.0,985,1831,42353,5983,30871,5499,,91009
1921,2016,IA,Iowa,3130869,9170,73,941.0,1278.0,1150,6669,65888,15306,45580,5002,,148838
1922,2016,ID,Idaho,1680026,3876,49,529.0,719.0,213,2895,29357,6318,20962,2077,,65747
1923,2016,IL,Illinois,12835726,56054,1061,3713.0,5003.0,17829,32161,263256,48193,195196,19867,,633617
1924,2016,IN,Indiana,6634007,26516,431,1813.0,2449.0,7291,16345,168460,33567,120454,14439,,387503
1925,2016,KS,Kansas,2907731,11665,132,1193.0,1618.0,1757,8158,82293,14759,60119,7415,,186298
1926,2016,KY,Kentucky,4436113,10452,265,1242.0,1748.0,3371,5068,97713,20932,66833,9948,,214582
1927,2016,LA,Louisiana,4686157,26477,555,1329.0,1819.0,5575,18528,154511,34689,109492,10330,,360157
1928,2016,MA,Massachusetts,6823721,25975,135,1601.0,2141.0,5365,18334,106430,19204,79155,8071,,262669
1929,2016,MD,Maryland,6024752,29019,536,1317.0,1827.0,10815,15841,139716,24832,100995,13889,,335643
1930,2016,ME,Maine,1330232,1649,20,301.0,413.0,268,948,21908,4001,17131,776,,46701
1931,2016,MI,Michigan,9933445,45782,612,5217.0,7268.0,7123,30779,190249,39738,130249,20262,,464794
1932,2016,MN,Minnesota,5525050,13365,101,1732.0,2349.0,3730,7185,117723,18582,90421,8720,,259827
1933,2016,MO,Missouri,6091176,31720,538,1884.0,2557.0,6576,22049,170661,31716,120649,18296,,402205
1934,2016,MS,Mississippi,2985415,8411,237,910.0,1282.0,2433,4459,82521,23489,54725,4307,,180582
1935,2016,MT,Montana,1038656,3886,37,427.0,598.0,268,2983,28156,3966,21427,2763,,63486
1936,2016,NC,North Carolina,10156689,37767,678,2086.0,2847.0,9336,24906,277765,72082,190377,15306,,628217
1937,2016,ND,North Dakota,755548,1905,16,268.0,356.0,181,1352,17451,3248,12249,1954,,38356
1938,2016,NE,Nebraska,1907603,5661,49,813.0,1108.0,946,3558,43197,6459,32009,4729,,96608
1939,2016,NH,New Hampshire,1335015,2668,19,443.0,609.0,431,1609,20323,2989,16454,880,,45373
1940,2016,NJ,New Jersey,8978416,21861,378,1088.0,1454.0,8940,11089,138012,25229,101459,11324,,318292
1941,2016,NM,New Mexico,2085432,14585,139,1117.0,1527.0,2737,10182,81930,17280,52907,11743,,191503
1942,2016,NV,Nevada,2939254,19924,228,1284.0,1729.0,6338,11629,75922,18816,43949,13157,,189963
1943,2016,NY,New York,19836286,74315,629,4584.0,6281.0,22310,45095,305224,39850,250990,14384,,752797
1944,2016,OH,Ohio,11622554,35759,683,4255.0,5754.0,12574,16748,300945,67081,214102,19762,,667654
1945,2016,OK,Oklahoma,3921207,17855,247,1543.0,2100.0,3174,12334,118010,29376,76358,12276,,269630
1946,2016,OR,Oregon,4085989,10983,116,1306.0,1784.0,2307,6776,121716,16919,91507,13290,,263614
1947,2016,PA,Pennsylvania,12787085,40389,674,3250.0,4459.0,12314,22942,222394,35178,174147,13069,,521107
1948,2016,RI,Rhode Island,1057566,2529,29,330.0,445.0,541,1514,18910,3650,14157,1103,,42433
1949,2016,SC,South Carolina,4959822,25137,358,1786.0,2491.0,4071,18217,161534,33149,114455,13930,,370851
1950,2016,SD,South Dakota,861542,3636,28,386.0,526.0,274,2808,17207,3002,12705,1500,,41160
1951,2016,TN,Tennessee,6649404,42459,495,2056.0,2803.0,7829,31332,191199,40607,135353,15239,,464513
1952,2016,TX,Texas,27904862,121064,1478,9905.0,13446.0,33298,72842,769892,148796,552106,68990,,1768466
1953,2016,UT,Utah,3044321,7406,74,1146.0,1560.0,1528,4244,90561,12938,68261,9362,,194374
1954,2016,VA,Virginia,8414380,18495,482,2032.0,2830.0,4826,10357,157292,20159,127285,9848,,348744
1955,2016,VT,Vermont,623354,851,14,120.0,170.0,78,589,9705,1884,7637,184,,20942
1956,2016,WA,Washington,7280934,22101,195,2302.0,3133.0,5649,13124,254994,49249,173423,32322,,551057
1957,2016,WI,Wisconsin,5772917,17716,232,1475.0,2005.0,4707,10772,111911,19498,82455,9958,,257249
1958,2016,WV,West Virginia,1828637,6633,85,488.0,684.0,720,5144,37282,9127,25657,2498,,87146
1959,2016,WY,Wyoming,584910,1431,20,152.0,206.0,59,1146,11460,1771,8889,800,,25576
1960,2017,AK,Alaska,739786,6338,62,,1074.0,952,4250,26203,4167,17782,4254,,64008
1961,2017,AL,Alabama,4875120,25469,419,,2001.0,4233,18816,143774,31270,99707,12797,,336485
1962,2017,AR,Arkansas,3002997,16996,249,,2140.0,1998,12609,94419,22369,64795,7255,,220690
1963,2017,AZ,Arizona,7048876,35647,422,,3622.0,7440,24163,204999,37722,148251,19026,,477670
1964,2017,CA,California,39399349,178597,1830,,14724.0,56625,105418,987063,176679,642019,168365,,2316596
1965,2017,CO,Colorado,5615902,20901,222,,4021.0,3868,12790,152032,22618,107470,21944,,341845
1966,2017,CT,Connecticut,3573880,8190,105,,850.0,2813,4422,63646,8906,47418,7322,,142822
1967,2017,DC,District of Columbia,695691,6976,116,,444.0,2625,3791,29736,1809,25340,2587,,72980
1968,2017,DE,Delaware,957078,4377,51,,351.0,1082,2893,23430,3960,18108,1362,,55263
1969,2017,FL,Florida,20976812,85606,1057,,7936.0,18597,58016,527125,88835,395375,42915,,1217526
1970,2017,GA,Georgia,10413055,37118,681,,2646.0,9844,23947,297651,55363,216252,26036,,666892
1971,2017,HI,Hawaii,1424203,3577,39,,567.0,1077,1894,40392,5549,29574,5269,,87371
1972,2017,IA,Iowa,3143637,9038,98,,1305.0,1269,6366,65652,14711,45441,5500,,148075
1973,2017,ID,Idaho,1718904,4111,42,,755.0,222,3092,28557,5837,20570,2150,,64581
1974,2017,IL,Illinois,12786196,55777,983,,5424.0,17731,31639,255108,43355,190860,20893,,616346
1975,2017,IN,Indiana,6660082,26307,413,,2612.0,7035,16247,158932,29799,114395,14738,,367866
1976,2017,KS,Kansas,2910689,11654,134,,1504.0,1633,8383,79387,13102,58891,7394,,180578
1977,2017,KY,Kentucky,4453874,10292,265,,1817.0,2967,5243,95899,20535,65006,10358,,210565
1978,2017,LA,Louisiana,4670818,25986,576,,1850.0,5385,18175,157272,34135,112042,11095,,364666
1979,2017,MA,Massachusetts,6863246,24318,172,,2199.0,4874,17073,97977,16916,73573,7488,,242391
1980,2017,MD,Maryland,6024891,30321,558,,1712.0,11189,16862,134705,23526,97657,13522,,328340
1981,2017,ME,Maine,1335063,1610,23,,470.0,249,868,20142,3337,16012,793,,43034
1982,2017,MI,Michigan,9976447,44883,569,,7110.0,6508,30696,179839,35833,124410,19596,,442334
1983,2017,MN,Minnesota,5568155,13345,114,,2405.0,3627,7199,122430,18828,93602,10000,,269145
1984,2017,MO,Missouri,6108612,32450,599,,2737.0,6362,22752,173380,30086,123356,19938,,408923
1985,2017,MS,Mississippi,2989663,7661,190,,658.0,2492,4321,82764,22449,55968,4347,,180192
1986,2017,MT,Montana,1053090,3937,41,,639.0,234,3023,27294,3623,21073,2598,,61823
1987,2017,NC,North Carolina,10270800,38043,622,,1944.0,9884,25593,265483,65247,184119,16117,,605108
1988,2017,ND,North Dakota,755176,2133,10,,406.0,183,1534,16653,2947,11944,1762,,37166
1989,2017,NE,Nebraska,1917575,5979,42,,1191.0,1020,3726,43856,6513,32064,5279,,98479
1990,2017,NH,New Hampshire,1349767,2642,13,,619.0,441,1569,18550,2554,15087,909,,41765
1991,2017,NJ,New Jersey,8888543,20604,324,,1505.0,7895,10880,140086,23891,104025,12170,,319875
1992,2017,NM,New Mexico,2093395,16300,144,,1244.0,3732,11180,81865,17872,52284,11709,,195086
1993,2017,NV,Nevada,2972405,16663,266,,1896.0,4841,9660,78320,20049,45459,12812,,188070
1994,2017,NY,New York,19590719,70746,550,,6297.0,20122,43777,293390,34928,245093,13369,,721975
1995,2017,OH,Ohio,11664129,34621,741,,5833.0,11224,16823,280557,57521,202320,20716,,624523
1996,2017,OK,Oklahoma,3932640,17989,243,,2220.0,3007,12519,113611,28749,72546,12316,,260980
1997,2017,OR,Oregon,4146592,11629,105,,1992.0,2474,7058,122524,17415,88091,17018,,266314
1998,2017,PA,Pennsylvania,12790447,40030,742,,4216.0,11777,23295,210316,31925,165434,12957,,496476
1999,2017,RI,Rhode Island,1056486,2474,21,,454.0,474,1525,18585,3219,13882,1484,,41664
2000,2017,SC,South Carolina,5021219,25412,380,,2576.0,3884,18572,160368,31165,114931,14272,,368984
2001,2017,SD,South Dakota,873286,3753,27,,575.0,264,2887,16588,2835,12285,1468,,40107
2002,2017,TN,Tennessee,6708794,43940,538,,3028.0,7867,32507,198028,38819,140636,18573,,480908
2003,2017,TX,Texas,28322717,123984,1405,,14536.0,32120,75923,723143,133458,521767,67918,,1679718
2004,2017,UT,Utah,3103118,7515,74,,1758.0,1498,4185,86201,11780,64955,9466,,185674
2005,2017,VA,Virginia,8465207,17811,470,,3026.0,4331,9984,152515,18524,123812,10179,,337626
2006,2017,VT,Vermont,624525,1082,17,,254.0,100,711,9339,1945,7169,225,,20588
2007,2017,WA,Washington,7425432,22483,226,,3300.0,5386,13571,235206,43687,162154,29365,,512078
2008,2017,WI,Wisconsin,5792051,18638,192,,2177.0,4370,11899,104908,17570,77868,9470,,244915
2009,2017,WV,West Virginia,1817048,6564,98,,793.0,673,5000,32560,7557,21917,3086,,77455
2010,2017,WY,Wyoming,578934,1358,14,,253.0,98,993,10528,1556,8211,761,,23519
2011,2017,,,325147121,1283875,17294,,135666.0,320596,810319,7682988,1397045,5513000,772943,,17798060
2012,2018,AK,Alaska,735139,6555,47,,1212.0,896,4400,24345,3985,16364,3996,,60588
2013,2018,AL,Alabama,4887681,25567,383,,2032.0,4047,19105,138702,29101,96328,13273,,326506
2014,2018,AR,Arkansas,3009733,16904,222,,2341.0,1593,12748,89177,19520,62350,7307,,209821
2015,2018,AZ,Arizona,7158024,34053,383,,3605.0,6509,23556,192730,31787,141789,19154,,449961
2016,2018,CA,California,39461588,176604,1739,,15506.0,54328,105031,941644,164645,621779,155220,,2220990
2017,2018,CO,Colorado,5691287,22851,215,,4328.0,3781,14527,154292,21757,110518,22017,,349958
2018,2018,CT,Connecticut,3571520,7485,86,,873.0,2205,4321,59356,7983,44181,7192,,132809
2019,2018,DC,District of Columbia,701547,6995,160,,450.0,2415,3970,30726,1788,26345,2593,,74992
2020,2018,DE,Delaware,965479,4079,46,,334.0,861,2838,22405,3154,17780,1471,,52634
2021,2018,FL,Florida,21244317,81980,1107,,8438.0,16884,55551,486017,71933,372919,41165,,1127556
2022,2018,GA,Georgia,10511131,35619,647,,2798.0,8499,23675,277803,46816,205631,25356,,624046
2023,2018,HI,Hawaii,1420593,3622,40,,709.0,951,1922,41027,5709,29600,5718,,88589
2024,2018,IA,Iowa,3148618,8303,70,,1126.0,989,6118,57024,12433,39498,5093,,129528
2025,2018,ID,Idaho,1750536,4196,34,,927.0,195,3040,25822,4990,18876,1956,,59109
2026,2018,IL,Illinois,12723071,52343,902,,6106.0,14251,31084,246679,39317,187517,19845,,591938
2027,2018,IN,Indiana,6695497,25009,418,,2486.0,5737,16368,146948,25894,105861,15193,,341428
2028,2018,KS,Kansas,2911359,12861,122,,1664.0,1420,9655,77449,12792,56726,7931,,178956
2029,2018,KY,Kentucky,4461153,9719,250,,1875.0,2469,5125,89235,17462,61313,10460,,196033
2030,2018,LA,Louisiana,4659690,25314,533,,2105.0,4600,18076,152996,31291,110066,11639,,354515
2031,2018,MA,Massachusetts,6882635,23424,138,,2465.0,4084,16737,87658,14095,66968,6595,,219699
2032,2018,MD,Maryland,6035802,28330,491,,1991.0,9716,16132,122945,18910,91887,12148,,300559
2033,2018,ME,Maine,1339057,1500,23,,447.0,228,802,18201,2712,14712,777,,38955
2034,2018,MI,Michigan,9984072,45176,555,,7901.0,5638,31082,166186,31834,116876,17476,,414823
2035,2018,MN,Minnesota,5606249,12403,107,,2475.0,2946,6875,112186,16206,85849,10131,,246703
2036,2018,MO,Missouri,6121623,30696,599,,2935.0,5206,21956,162698,27345,115506,19847,,383853
2037,2018,MS,Mississippi,2981020,7929,214,,596.0,1700,5419,71701,20355,46201,5145,,158664
2038,2018,MT,Montana,1060665,4040,37,,569.0,270,3164,26787,3329,20641,2817,,61085
2039,2018,NC,North Carolina,10381615,36980,574,,2633.0,7573,26200,243323,57450,169376,16497,,557973
2040,2018,ND,North Dakota,758080,2154,18,,409.0,158,1569,15621,2742,11088,1791,,35141
2041,2018,NE,Nebraska,1925614,5583,44,,1290.0,736,3513,40193,5308,29987,4898,,90262
2042,2018,NH,New Hampshire,1353465,2404,21,,578.0,342,1463,17201,1908,14396,897,,38632
2043,2018,NJ,New Jersey,8886025,18536,285,,1424.0,6364,10463,125155,19232,94886,11037,,285958
2044,2018,NM,New Mexico,2092741,17637,153,,1302.0,2646,13536,70722,16102,44592,10028,,175416
2045,2018,NV,Nevada,3027341,16715,202,,2329.0,3862,10322,73998,17741,44341,11916,,179097
2046,2018,NY,New York,19530351,68512,562,,6577.0,18191,43182,281543,31158,237243,13142,,693533
2047,2018,OH,Ohio,11676341,34426,596,,5852.0,9608,18370,257848,49456,188433,19959,,578696
2048,2018,OK,Oklahoma,3940235,18701,215,,2431.0,2805,13250,114395,27178,73799,13418,,263761
2049,2018,OR,Oregon,4181886,12146,86,,2114.0,2515,7431,122401,16515,89191,16695,,266980
2050,2018,PA,Pennsylvania,12800922,39099,784,,4490.0,9854,23971,190633,27054,150441,13138,,454974
2051,2018,RI,Rhode Island,1058287,2326,16,,494.0,453,1363,17625,2817,13270,1538,,39408
2052,2018,SC,South Carolina,5084156,25463,411,,2650.0,3592,18810,156330,29957,111427,14946,,360936
2053,2018,SD,South Dakota,878698,3483,12,,617.0,222,2632,15191,2502,11237,1452,,36731
2054,2018,TN,Tennessee,6771631,42687,508,,3011.0,7222,31946,192897,33538,138710,20649,,468157
2055,2018,TX,Texas,28628666,118197,1327,,15098.0,28339,73433,681143,117897,493238,70008,,1583582
2056,2018,UT,Utah,3153550,7551,63,,1854.0,1237,4397,76294,10079,58406,7809,,165836
2057,2018,VA,Virginia,8501286,17357,417,,3072.0,3610,10258,142931,15659,116496,10776,,317504
2058,2018,VT,Vermont,624358,1155,11,,326.0,73,745,8211,1496,6451,264,,18406
2059,2018,WA,Washington,7523869,23719,236,,3610.0,5557,14316,223256,40434,154941,27881,,490340
2060,2018,WI,Wisconsin,5807406,17365,175,,2333.0,3493,11364,91238,14180,68380,8678,,214873
2061,2018,WV,West Virginia,1804291,5411,76,,716.0,333,4286,27888,5916,19783,2189,,65882
2062,2018,WY,Wyoming,577601,1235,14,,261.0,75,885,10308,1551,7974,783,,22825
2063,2018,,,326687501,1252399,16374,,143765.0,281278,810982,7219084,1235013,5232167,751904,,16799201
2064,2019,AK,Alaska,731545,6343,69,,1088.0,826,4360,21294,3563,15114,2617,,54186
2065,2019,AL,Alabama,4903185,25046,358,,2068.0,3941,18679,131133,26079,92477,12577,,310290
2066,2019,AR,Arkansas,3017804,17643,242,,2331.0,1557,13513,86250,18095,60735,7420,,205455
2067,2019,AZ,Arizona,7278717,33141,365,,3662.0,6410,22704,177638,28699,130788,18151,,417896
2068,2019,CA,California,39512223,174331,1690,,14799.0,52301,105541,921114,152555,626802,141757,,2176091
2069,2019,CO,Colorado,5758736,21938,218,,3872.0,3663,14185,149189,20064,107012,22113,,338382
2070,2019,CT,Connecticut,3565287,6546,104,,771.0,1929,3742,50862,6441,38457,5964,,114045
2071,2019,DC,District of Columbia,705749,7403,166,,345.0,2713,4179,30821,1843,26645,2333,,76103
2072,2019,DE,Delaware,973764,4115,48,,310.0,790,2967,21931,2968,17359,1604,,51782
2073,2019,FL,Florida,21477737,81270,1122,,8456.0,16217,55475,460846,63396,358402,39048,,1075776
2074,2019,GA,Georgia,10617423,36170,654,,2922.0,7961,24633,252249,39506,188967,23776,,573916
2075,2019,HI,Hawaii,1415872,4042,48,,765.0,1131,2098,40228,5340,29634,5254,,87775
2076,2019,IA,Iowa,3155070,8410,60,,1164.0,863,6323,54699,11710,37847,5142,,125054
2077,2019,ID,Idaho,1787065,4000,35,,809.0,155,3001,21793,3927,16295,1571,,50777
2078,2019,IL,Illinois,12671821,51561,832,,6078.0,12464,32187,233984,34433,180776,18775,,565012
2079,2019,IN,Indiana,6732219,24966,377,,2475.0,5331,16783,132694,21795,97176,13723,,312845
2080,2019,KS,Kansas,2913314,11968,105,,1416.0,1293,9154,67428,9984,50165,7279,,157376
2081,2019,KY,Kentucky,4467673,9701,221,,1572.0,2161,5747,84769,15443,59130,10196,,187368
2082,2019,LA,Louisiana,4648794,25537,544,,2273.0,4025,18695,146993,26918,109359,10716,,342787
2083,2019,MA,Massachusetts,6892503,22578,152,,2204.0,3613,16609,81317,12341,62844,6132,,205586
2084,2019,MD,Maryland,6045680,27456,542,,1913.0,9203,15798,117901,16862,89780,11259,,288801
2085,2019,ME,Maine,1344212,1548,20,,516.0,188,824,16743,2350,13667,726,,36066
2086,2019,MI,Michigan,9986857,43686,556,,7235.0,5350,30545,158296,28572,111980,17744,,396729
