year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,all_crimes
1994,VT,Vermont,580000,562,6,160.0,,71,325,18290.0,4274.0,13154,862,,23457.0
1994,WA,Washington,5343000,27317,294,3230.0,,7464,16329,294734.0,55793.0,212198,26743,,394467.0
1994,WI,Wisconsin,5082000,13748,227,1192.0,,5739,6590,186704.0,32824.0,135559,18321,,240093.0
1994,WV,West Virginia,1822000,3931,99,370.0,,772,2690,42136.0,10673.0,28189,3274,,59529.0
1994,WY,Wyoming,476000,1297,16,160.0,,79,1042,19122.0,3097.0,15254,771,,24574.0
1995,,,262803276,1798792,21606,97470.0,,580509,1099207,12063935.0,2593784.0,7997710,1472441,,17577324.0
1995,AK,Alaska,604000,4656,55,485.0,,937,3179,30097.0,5055.0,21891,3151,,43042.0
1995,AL,Alabama,4253000,26894,475,1350.0,,7900,17169,179294.0,43586.0,120967,14741,,267418.0
1995,AR,Arkansas,2484000,13741,259,925.0,,3122,9435,102780.0,24763.0,69935,8082,,150978.0
1995,AZ,Arizona,4218000,30095,439,1418.0,,7329,20909,316355.0,59762.0,207763,48830,,427560.0
1995,CA,California,31589000,305154,3531,10554.0,,104611,186458,1536830.0,353895.0,902456,280479,,2385868.0
1995,CO,Colorado,3747000,16494,216,1480.0,,3604,11194,185705.0,35001.0,136184,14520,,248610.0
1995,CT,Connecticut,3275000,13293,150,776.0,,5345,7022,134188.0,29095.0,87401,17692,,183748.0
1995,DC,District of Columbia,554000,14744,360,292.0,,6864,7228,52697.0,10185.0,32319,10193,,85214.0
1995,DE,Delaware,717000,5198,25,575.0,,1425,3173,31790.0,6491.0,22329,2970,,46677.0
1995,FL,Florida,14166000,151711,1037,6887.0,,42485,101302,939288.0,215657.0,612311,111320,,1408995.0
1995,GA,Georgia,7201000,47317,683,2539.0,,14777,29318,385005.0,76324.0,264872,43809,,538647.0
1995,HI,Hawaii,1187000,3509,56,336.0,,1553,1564,81938.0,13832.0,59907,8199,,100899.0
1995,IA,Iowa,2842000,10071,51,619.0,,1507,7894,106504.0,21527.0,78645,6332,,146047.0
1995,ID,Idaho,1163000,3745,48,330.0,,279,3088,47444.0,9069.0,35560,2815,,63394.0
1995,IL,Illinois,11830000,117836,1221,4313.0,,39139,73163,527572.0,108555.0,357143,61874,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",828347.0
1995,IN,Indiana,5803000,30451,466,1930.0,,7844,20211,238317.0,47676.0,163618,27023,,337121.0
1995,KS,Kansas,2565000,10792,159,938.0,,2775,6920,114558.0,27404.0,78855,8299,,159833.0
1995,KY,Kentucky,3860000,14079,276,1231.0,,4001,8571,115298.0,28389.0,76906,10003,,166613.0
1995,LA,Louisiana,4342000,43741,740,1855.0,,11662,29484,246132.0,53481.0,166667,25984,,373578.0
1995,MA,Massachusetts,6074000,41739,217,1759.0,,9137,30626,221971.0,49669.0,135586,36716,,344222.0
1995,MD,Maryland,5042000,49757,596,2130.0,,21334,25697,267625.0,53320.0,178126,36179,,396995.0
1995,ME,Maine,1241000,1631,25,265.0,,334,1007,39132.0,9015.0,28444,1673,,50810.0
1995,MI,Michigan,9549000,65680,808,5917.0,,17885,41070,429223.0,86872.0,280712,61639,,623653.0
1995,MN,Minnesota,4610000,16416,182,2593.0,,5702,7939,190911.0,36756.0,138414,15741,,252204.0
1995,MO,Missouri,5324000,35339,469,1711.0,,10863,22296,237278.0,49649.0,162430,25199,,345031.0
1995,MS,Mississippi,2697000,13560,348,1054.0,,3530,8628,108195.0,30505.0,67967,9723,,161236.0
1995,MT,Montana,870000,1491,35,231.0,,253,972,40246.0,5060.0,32797,2389,,47804.0
1995,NC,North Carolina,7195000,46508,677,2320.0,,12896,30615,359256.0,101995.0,234911,22350,,539051.0
1995,ND,North Dakota,641000,556,6,146.0,,64,340,17817.0,2248.0,14421,1148,,20967.0
1995,NE,Nebraska,1637000,6253,48,317.0,,1067,4821,68140.0,10344.0,52044,5752,,89606.0
1995,NH,New Hampshire,1148000,1314,21,333.0,,314,646,29170.0,4806.0,22698,1666,,35957.0
1995,NJ,New Jersey,7945000,47652,409,1927.0,,22486,22830,326056.0,69533.0,206339,50184,,466480.0
1995,NM,New Mexico,1685000,13804,148,954.0,,2604,10098,94508.0,24383.0,61478,8647,,142941.0
1995,NV,Nevada,1530000,14461,163,937.0,,4966,8395,86203.0,20235.0,54563,11405,,129457.0
1995,NY,New York,18136000,152683,1550,4290.0,,72492,74351,674342.0,146562.0,425184,102596,,1049488.0
1995,OH,Ohio,11151000,53799,600,4835.0,,19931,28433,437424.0,93539.0,297624,46261,,613795.0
1995,OK,Oklahoma,3278000,21770,400,1461.0,,3788,16121,161693.0,41694.0,103727,16272,,241678.0
1995,OR,Oregon,3141000,16408,129,1309.0,,4332,10638,189765.0,34640.0,133075,22050,,251580.0
1995,PA,Pennsylvania,12072000,51586,755,3046.0,,22858,24927,354623.0,67815.0,236991,49817,,499706.0
1995,RI,Rhode Island,990000,3643,33,267.0,,914,2429,38378.0,9234.0,24780,4364,,53717.0
1995,SC,South Carolina,3673000,36067,292,1737.0,,6461,27577,186656.0,46083.0,126416,14157,,296675.0
1995,SD,South Dakota,729000,1513,13,299.0,,189,1012,20799.0,3942.0,15976,881,,27279.0
1995,TN,Tennessee,5256000,40549,557,2477.0,,11732,25783,241315.0,60086.0,147143,34086,,368290.0
1995,TX,Texas,18724000,124303,1693,8563.0,,33667,80380,940033.0,202642.0,632468,104923,,1349051.0
1995,UT,Utah,1951000,6415,76,834.0,,1309,4196,112417.0,15623.0,89202,7592,,138727.0
1995,VA,Virginia,6618000,23921,503,1799.0,,8718,12901,240084.0,39388.0,181333,19363,,316797.0
1995,VT,Vermont,585000,692,13,165.0,,64,450,19395.0,4451.0,14150,794,,25001.0
1995,WA,Washington,5431000,26300,275,3214.0,,7209,15602,314213.0,59265.0,224861,30087,,415655.0
1995,WI,Wisconsin,5123000,14399,219,1194.0,,5384,7602,184665.0,31416.0,134623,18626,,238301.0
1995,WV,West Virginia,1828000,3842,89,388.0,,781,2584,41093.0,10329.0,27724,3040,,57937.0
1995,WY,Wyoming,480000,1220,10,165.0,,86,959,19517.0,2938.0,15774,805,,24644.0
1996,,,265228572,1688540,19645,96252.0,,535594,1037049,11805323.0,2506400.0,7904685,1394238,,17056957.0
1996,AK,Alaska,607000,4417,45,398.0,,710,3264,28667.0,5118.0,20557,2992,,41511.0
1996,AL,Alabama,4273000,24159,444,1397.0,,7124,15194,181803.0,42821.0,123350,15632,,264421.0
1996,AR,Arkansas,2510000,13161,219,1046.0,,2864,9032,104790.0,23925.0,73010,7855,,151127.0
1996,AZ,Arizona,4428000,27963,377,1381.0,,7429,18776,284964.0,55630.0,188300,41034,,387710.0
1996,CA,California,31878000,274996,2916,10244.0,,94222,167614,1385135.0,312212.0,830457,242466,,2142873.0
1996,CO,Colorado,3823000,15463,180,1765.0,,3755,9763,180218.0,34436.0,130576,15206,,240060.0
1996,CT,Connecticut,3274000,13490,158,755.0,,5552,7025,124924.0,27574.0,81328,16022,,173171.0
1996,DC,District of Columbia,543000,13411,397,260.0,,6444,6310,51188.0,9828.0,31385,9975,,81134.0
1996,DE,Delaware,725000,4845,31,454.0,,1304,3056,30643.0,5830.0,21665,3148,,44405.0
1996,FL,Florida,14400000,151350,1077,7508.0,,41643,101122,928273.0,219056.0,605448,103769,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The state UCR Program was able to provide an aggregated state total and data were received from 94 individual Florida agencies,1400878.0
1996,GA,Georgia,7353000,46966,630,2357.0,,15100,28879,416986.0,81968.0,288803,46215,,575429.0
1996,HI,Hawaii,1184000,3322,40,326.0,,1606,1350,74639.0,12781.0,54701,7157,,92132.0
1996,IA,Iowa,2852000,7771,53,561.0,,1286,5871,96296.0,18954.0,71893,5449,,128945.0
1996,ID,Idaho,1189000,3177,43,313.0,,241,2580,44532.0,8431.0,33872,2229,,58763.0
1996,IL,Illinois,11847000,105482,1179,4548.0,,33106,66649,524777.0,108185.0,358515,58077,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",806272.0
1996,IN,Indiana,5841000,31366,420,1992.0,,7249,21705,231376.0,45782.0,160777,24817,,330649.0
1996,KS,Kansas,2572000,10642,170,1096.0,,2476,6900,109772.0,25239.0,78145,6388,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.,152723.0
1996,KY,Kentucky,3884000,12448,228,1230.0,,3643,7347,110531.0,26736.0,73653,10142,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1996 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1995 state total to generate the 1996 state total.,157290.0
1996,LA,Louisiana,4351000,40426,762,1805.0,,12036,25823,257130.0,56379.0,173271,27480,,380520.0
1996,MA,Massachusetts,6092000,39122,157,1767.0,,7778,29420,194636.0,42896.0,119562,32178,,306231.0
1996,MD,Maryland,5072000,47230,588,1905.0,,19944,24793,260231.0,50331.0,173817,36083,,383173.0
1996,ME,Maine,1243000,1553,25,260.0,,292,976,40636.0,9303.0,29557,1776,,52493.0
1996,MI,Michigan,9594000,60951,722,5466.0,,16907,37856,430020.0,85908.0,276909,67203,,615457.0
1996,MN,Minnesota,4658000,15782,167,2327.0,,5385,7903,192109.0,35515.0,138671,17923,,251476.0
1996,MO,Missouri,5359000,31669,433,1566.0,,9142,20528,240781.0,47919.0,168870,23992,,341330.0
1996,MS,Mississippi,2716000,13261,301,981.0,,3646,8333,109581.0,30755.0,69299,9527,,162231.0
1996,MT,Montana,879000,1415,34,238.0,,261,882,38084.0,4908.0,30928,2248,The state UCR Program was unable to provide complete 1996 offense figures in accordance with UCR guidelines.  The 1995 and 1996 percent changes within the geographic division in which Montana is categorized were applied to the valid 1995 state total to generate the 1996 state total.,45323.0
1996,NC,North Carolina,7323000,43068,619,2289.0,,12001,28159,361616.0,98539.0,238511,24566,,532001.0
1996,ND,North Dakota,644000,541,14,155.0,,71,301,16648.0,1991.0,13433,1224,,19495.0
1996,NE,Nebraska,1652000,7182,48,447.0,,1052,5635,66110.0,10152.0,50315,5643,,89127.0
1996,NH,New Hampshire,1162000,1373,20,404.0,,317,632,31436.0,5063.0,24611,1762,,38524.0
1996,NJ,New Jersey,7988000,42459,338,1976.0,,18838,21307,303657.0,63259.0,193961,46437,,431020.0
1996,NM,New Mexico,1713000,14399,197,1088.0,,2782,10332,98698.0,23586.0,65139,9973,,147212.0
1996,NV,Nevada,1603000,13005,220,856.0,,4931,6998,83047.0,19558.0,52295,11194,,122828.0
1996,NY,New York,18185000,132206,1353,4174.0,,61822,64857,619250.0,129828.0,399522,89900,,947494.0
1996,OH,Ohio,11173000,47896,538,4617.0,,18336,24405,449935.0,93336.0,311071,45528,,616110.0
1996,OK,Oklahoma,3301000,19710,223,1545.0,,3519,14423,166892.0,41447.0,109506,15939,,242695.0
1996,OR,Oregon,3204000,14837,129,1272.0,,3914,9522,177295.0,31664.0,128618,17013,,233447.0
1996,PA,Pennsylvania,12056000,57905,686,3034.0,,22784,31401,370851.0,71357.0,250758,48736,,532200.0
1996,RI,Rhode Island,990000,3437,25,287.0,,824,2301,36099.0,8135.0,23367,4597,,49997.0
1996,SC,South Carolina,3699000,36875,332,1821.0,,6361,28361,192986.0,47487.0,129650,15849,,306041.0
1996,SD,South Dakota,732000,1297,9,300.0,,138,850,20443.0,4077.0,15532,834,,26676.0
1996,TN,Tennessee,5320000,41175,503,2475.0,,11902,26295,248729.0,61896.0,152405,34428,,378598.0
1996,TX,Texas,19128000,123270,1477,8376.0,,32804,80613,968732.0,204390.0,659414,104928,,1378482.0
1996,UT,Utah,2000000,6638,63,836.0,,1377,4362,113079.0,16965.0,87542,8572,,141107.0
1996,VA,Virginia,6675000,22782,500,1783.0,,8181,12318,242100.0,39255.0,184237,18608,,316955.0
1996,VT,Vermont,589000,714,11,159.0,,91,453,16973.0,3964.0,12124,885,,22115.0
1996,WA,Washington,5533000,23857,255,2828.0,,6587,14187,303111.0,58512.0,215706,28893,,399922.0
1996,WI,Wisconsin,5160000,13039,204,1086.0,,4982,6767,184143.0,30356.0,135941,17846,,234509.0
1996,WV,West Virginia,1826000,3836,69,358.0,,737,2672,41510.0,9979.0,28300,3231,,58066.0
1996,WY,Wyoming,481000,1201,16,140.0,,98,947,19261.0,3184.0,15408,669,,24609.0
1997,,,267783607,1636099,18211,96153.0,,498534,1023201,11558975.0,2461026.0,7743760,1354189,,16697512.0
1997,AK,Alaska,609000,4270,54,403.0,,648,3165,27840.0,4276.0,20780,2784,,39605.0
1997,AL,Alabama,4319000,24379,426,1396.0,,6931,15626,186809.0,43786.0,127616,15407,,271026.0
1997,AR,Arkansas,2523000,13293,250,1098.0,,2814,9131,105759.0,25568.0,72253,7938,,154001.0
1997,AZ,Arizona,4555000,28411,375,1492.0,,7547,18997,299323.0,60077.0,195045,44201,,407183.0
1997,CA,California,32268000,257582,2579,10189.0,,81468,163346,1312367.0,299240.0,784405,228722,,2035114.0
1997,CO,Colorado,3893000,14139,157,1677.0,,3242,9063,166902.0,30994.0,119801,16107,,221255.0
1997,CT,Connecticut,3270000,12781,124,740.0,,4999,6918,117505.0,24143.0,78821,14541,,161471.0
1997,DC,District of Columbia,529000,10708,301,218.0,,4501,5688,41341.0,6963.0,26809,7569,,65001.0
1997,DE,Delaware,732000,5753,22,428.0,,1783,3520,36578.0,6421.0,25904,4253,,52294.0
1997,FL,Florida,14654000,149996,1012,7599.0,,40459,100926,915613.0,213926.0,594492,107195,,1381473.0
1997,GA,Georgia,7486000,45408,563,2328.0,,15473,27044,388155.0,81320.0,262263,44572,,542490.0
1997,HI,Hawaii,1187000,3299,47,371.0,,1403,1478,68193.0,12741.0,48984,6468,,85758.0
1997,IA,Iowa,2852000,8841,52,579.0,,1593,6617,99986.0,22003.0,71301,6682,,137499.0
1997,ID,Idaho,1210000,3107,39,350.0,,237,2481,44388.0,9175.0,32784,2429,,59190.0
1997,IL,Illinois,11896000,102476,1096,4415.0,,33123,63842,509113.0,103550.0,350140,55423,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",780077.0
1997,IN,Indiana,5864000,30179,430,1928.0,,7763,20058,231723.0,48182.0,158442,25099,,330572.0
1997,KS,Kansas,2595000,11151,150,1179.0,,2535,7287,122553.0,24292.0,91823,6438,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The Kansas state estimate was extrapolated from 1996 January-June state totals provided by the Kansas State UCR Program.,165433.0
1997,KY,Kentucky,3908000,12386,228,1304.0,,3546,7308,109819.0,26638.0,73487,9694,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Kentucky is categorized were applied to the valid 1996 state total to effect the 1997 state total.,156379.0
1997,LA,Louisiana,4352000,37248,682,1799.0,,10407,24360,243423.0,53935.0,163114,26374,,359648.0
1997,MA,Massachusetts,6118000,39411,119,1647.0,,6676,30969,185437.0,40491.0,115494,29452,,296427.0
1997,MD,Maryland,5094000,43127,502,1814.0,,17157,23654,244842.0,47918.0,166256,30668,,360043.0
1997,ME,Maine,1242000,1500,25,254.0,,257,964,37396.0,8241.0,27513,1642,,48126.0
1997,MI,Michigan,9774000,57663,759,5070.0,,14934,36900,422916.0,80726.0,276863,65327,,598964.0
1997,MN,Minnesota,4686000,15827,129,2446.0,,5373,7879,191006.0,35265.0,137872,17869,,250106.0
1997,MO,Missouri,5402000,31192,426,1525.0,,8430,20811,228889.0,46900.0,155472,26517,,328218.0
1997,MS,Mississippi,2731000,12808,358,1065.0,,3741,7644,113644.0,32429.0,71887,9328,,166883.0
1997,MT,Montana,879000,1161,42,171.0,,179,769,37592.0,5002.0,30411,2179,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Montana is categorized were applied to the valid 1996 state total to effect the 1997 state total.,44566.0
1997,NC,North Carolina,7425000,45071,614,2348.0,,12817,29292,362672.0,100002.0,238228,24442,,537651.0
1997,ND,North Dakota,641000,559,6,159.0,,41,353,16821.0,2300.0,13367,1154,,20039.0
1997,NE,Nebraska,1657000,7265,50,406.0,,1097,5712,63717.0,9813.0,48363,5541,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which New Hampshire is categorized were applied to the valid 1996 state total to effect the 1997 state total.,86557.0
1997,NH,New Hampshire,1173000,1328,16,395.0,,274,643,29635.0,4612.0,23430,1593,,36234.0
1997,NJ,New Jersey,8053000,39673,337,1729.0,,16957,20650,287038.0,60894.0,184979,41165,,408592.0
1997,NM,New Mexico,1730000,14762,134,872.0,,2966,10790,104721.0,25126.0,67188,12407,,155533.0
1997,NV,Nevada,1677000,13395,187,1005.0,,5071,7132,88307.0,21975.0,53112,13220,,130996.0
1997,NY,New York,18137000,124890,1093,4075.0,,56094,63628,584438.0,118306.0,386435,79697,,892355.0
1997,OH,Ohio,11186000,48706,523,4566.0,,17755,25862,455799.0,94972.0,315908,45419,,625862.0
1997,OK,Oklahoma,3317000,18560,229,1517.0,,3446,13368,163698.0,40015.0,109039,14644,,235870.0
1997,OR,Oregon,3243000,14412,95,1306.0,,3811,9200,188916.0,33507.0,136129,19280,,246130.0
1997,PA,Pennsylvania,12020000,53140,705,3289.0,,18788,30358,359323.0,68218.0,246892,44213,,511744.0
1997,RI,Rhode Island,987000,3292,25,363.0,,707,2197,32777.0,7083.0,21499,4195,,45374.0
1997,SC,South Carolina,3760000,37235,314,1837.0,,6624,28460,193402.0,46322.0,131325,15755,,305733.0
1997,SD,South Dakota,738000,1457,10,357.0,,172,918,22491.0,4088.0,17545,858,,28964.0
1997,TN,Tennessee,5368000,42389,511,3056.0,,11487,27335,253484.0,62899.0,156843,33742,,386618.0
1997,TX,Texas,19439000,117126,1327,8011.0,,30522,77266,948231.0,201059.0,645451,101721,,1345009.0
1997,UT,Utah,2059000,6878,50,977.0,,1408,4443,116569.0,18335.0,89090,9144,,146275.0
1997,VA,Virginia,6734000,23249,488,1819.0,,8384,12558,237773.0,38475.0,180406,18892,,312543.0
1997,VT,Vermont,589000,705,9,156.0,,79,461,15953.0,3611.0,11542,800,The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Vermont is categorized were applied to the valid 1996 state total to effect the 1997 state total.,20739.0
1997,WA,Washington,5610000,24724,244,2885.0,,6734,14864,307742.0,62064.0,213823,31855,,409638.0
1997,WI,Wisconsin,5170000,13988,205,1048.0,,5214,7521,176145.0,29503.0,131002,15640,,227362.0
1997,WV,West Virginia,1816000,3971,75,355.0,,782,2759,40868.0,10647.0,26934,3287,,58320.0
1997,WY,Wyoming,480000,1225,17,137.0,,85,986,18843.0,2998.0,15198,647,,24069.0
1998,,,270248003,1533887,16974,93144.0,,447186,976583,10951827.0,2332735.0,7376311,1242781,,15812006.0
1998,AK,Alaska,614000,4015,41,421.0,,532,3021,25316.0,4098.0,18611,2607,,36491.0
1998,AL,Alabama,4352000,22286,354,1443.0,,5698,14791,177779.0,41965.0,120943,14871,,257175.0
1998,AR,Arkansas,2538000,12442,201,893.0,,2442,8906,96271.0,23559.0,65525,7187,,141379.0
1998,AZ,Arizona,4669000,26984,376,1451.0,,7715,17442,280001.0,56473.0,183137,40391,,381276.0
1998,CA,California,32667000,229883,2171,9782.0,,68782,149148,1188791.0,269012.0,724262,195517,,1839005.0
1998,CO,Colorado,3971000,15008,183,1883.0,,3238,9704,163189.0,31231.0,115871,16087,,219315.0
1998,CT,Connecticut,3274000,11993,135,728.0,,4379,6751,111978.0,21801.0,77472,12705,,152658.0
1998,DC,District of Columbia,523000,8988,260,190.0,,3606,4932,37222.0,6361.0,24360,6501,,57763.0
1998,DE,Delaware,744000,5672,21,499.0,,1445,3707,34230.0,6395.0,24649,3186,The state UCR Program was unable to provide 1998 forcible rape figures in accordance with national UCR guidelines.  The 1998 forcible rape total for Delaware was estimated by reducing the number of reported offenses by the proportion of male forcible rape victims statewide.,50025.0
1998,FL,Florida,14916000,140016,967,7404.0,,36198,95447,887107.0,203105.0,579752,104250,,1326642.0
1998,GA,Georgia,7642000,43762,618,2322.0,,14308,26514,373717.0,75720.0,255459,42538,,520331.0
1998,HI,Hawaii,1193000,2946,24,352.0,,1225,1345,60677.0,11169.0,43914,5594,,76161.0
1998,IA,Iowa,2862000,8916,54,728.0,,1456,6678,91272.0,19282.0,66016,5974,,126202.0
1998,ID,Idaho,1229000,3468,36,386.0,,264,2782,42185.0,8518.0,31385,2282,,56989.0
1998,IL,Illinois,12045000,97291,1008,4095.0,,29927,62261,487915.0,97792.0,337191,52932,"The state UCR Program was unable to provide 1985-2013 forcible rape figures in accordance with national UCR Program guidelines.  The rape totals were estimated using national rates per 100,000 inhabitants within the eight population groups and assigning the forcible rape volumes proportionally to the state.",746267.0
1998,IN,Indiana,5899000,25423,454,1952.0,,6561,16456,220529.0,46552.0,152790,21187,,309414.0
1998,KS,Kansas,2629000,10972,173,1128.0,,2287,7384,117114.0,24984.0,85329,6801,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  To arrive at 1998 estimates, 1997 state totals supplied by the Kansas State UCR Program were updated using 1998 crime trends for the West North Central Division.",160627.0
1998,KY,Kentucky,3936000,12909,237,1107.0,,3468,8097,109721.0,27998.0,71971,9752,The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Kentucky is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received.,158962.0
1998,LA,Louisiana,4369000,34057,560,1609.0,,8651,23237,232378.0,51210.0,157507,23661,,341442.0
